Name	PairID	Coreness
2551	0	0.000000
2577	0	0.000000
2579	0	0.000000
2587	0	0.000000
2595	0	0.000000
2596	0	0.000000
2530	0	0.000000
2613	0	0.000000
2616	0	0.000000
2653	0	0.000000
2663	0	0.000000
2687	0	0.000000
1781	0	0.000000
2715	0	0.000000
2769	0	0.000000
2772	0	0.000000
2773	0	0.000000
2786	0	0.000000
2791	0	0.000000
2797	0	0.000000
2820	0	0.000000
2818	0	0.000000
2785	0	0.000000
2834	0	0.000000
2844	0	0.000000
2872	0	0.000000
2909	0	0.000000
2927	0	0.000000
2947	0	0.000000
2971	0	0.000000
2972	0	0.000000
2899	0	0.000000
2976	0	0.000000
2980	0	0.000000
2982	0	0.000000
2983	0	0.000000
2985	0	0.000000
2986	0	0.000000
2989	0	0.000000
2990	0	0.000000
3008	0	0.000000
3021	0	0.000000
2183	0	0.000000
3028	0	0.000000
3041	0	0.000000
3051	0	0.000000
3053	0	0.000000
3064	0	0.000000
3067	0	0.000000
3095	0	0.000000
3102	0	0.000000
3117	0	0.000000
3118	0	0.000000
3124	0	0.000000
3128	0	0.000000
3137	0	0.000000
3156	0	0.000000
3163	0	0.000000
3175	0	0.000000
3176	0	0.000000
3177	0	0.000000
3178	0	0.000000
3179	0	0.000000
3200	0	0.000000
2526	0	0.000000
3212	0	0.000000
3213	0	0.000000
3227	0	0.000000
3228	0	0.000000
3266	0	0.000000
3274	0	0.000000
3284	0	0.000000
3285	0	0.000000
3304	0	0.000000
3305	0	0.000000
3324	0	0.000000
3325	0	0.000000
3334	0	0.000000
3362	0	0.000000
3364	0	0.000000
3382	0	0.000000
3393	0	0.000000
3407	0	0.000000
3424	0	0.000000
3426	0	0.000000
3170	0	0.000000
3446	0	0.000000
3447	0	0.000000
3457	0	0.000000
3458	0	0.000000
3480	0	0.000000
3486	0	0.000000
3494	0	0.000000
3507	0	0.000000
3508	0	0.000000
3514	0	0.000000
3532	0	0.000000
3536	0	0.000000
3577	0	0.000000
3587	0	0.000000
3588	0	0.000000
3594	0	0.000000
3606	0	0.000000
3614	0	0.000000
3616	0	0.000000
3617	0	0.000000
3618	0	0.000000
3631	0	0.000000
3633	0	0.000000
3634	0	0.000000
3635	0	0.000000
3663	0	0.000000
3677	0	0.000000
3690	0	0.000000
3691	0	0.000000
3692	0	0.000000
3693	0	0.000000
3717	0	0.000000
3720	0	0.000000
3740	0	0.000000
3741	0	0.000000
3742	0	0.000000
3754	0	0.000000
3758	0	0.000000
3773	0	0.000000
3774	0	0.000000
3805	0	0.000000
3808	0	0.000000
3811	0	0.000000
3806	0	0.000000
3818	0	0.000000
3819	0	0.000000
3835	0	0.000000
3836	0	0.000000
3839	0	0.000000
3860	0	0.000000
3890	0	0.000000
3906	0	0.000000
3907	0	0.000000
3908	0	0.000000
3920	0	0.000000
3862	0	0.000000
3979	0	0.000000
3991	0	0.000000
3479	0	0.000000
4049	0	0.000000
4063	0	0.000000
4064	0	0.000000
4066	0	0.000000
4065	0	0.000000
4079	0	0.000000
4093	0	0.000000
4102	0	0.000000
4117	0	0.000000
4127	0	0.000000
4216	0	0.000000
4221	0	0.000000
4264	0	0.000000
4294	0	0.000000
4343	0	0.000000
4349	0	0.000000
4364	0	0.000000
4373	0	0.000000
4435	0	0.000000
4436	0	0.000000
4446	0	0.000000
4463	0	0.000000
4498	0	0.000000
4542	0	0.000000
4555	0	0.000000
4612	0	0.000000
4640	0	0.000000
4644	0	0.000000
4671	0	0.000000
3425	0	0.000000
2413	0	0.000000
4772	0	0.000000
4790	0	0.000000
4799	0	0.000000
4820	0	0.000000
4821	0	0.000000
4826	0	0.000000
4837	0	0.000000
4854	0	0.000000
4864	0	0.000000
4865	0	0.000000
4877	0	0.000000
4878	0	0.000000
4822	0	0.000000
4895	0	0.000000
4924	0	0.000000
4889	0	0.000000
4972	0	0.000000
4973	0	0.000000
5018	0	0.000000
5019	0	0.000000
5024	0	0.000000
5020	0	0.000000
5043	0	0.000000
5090	0	0.000000
5091	0	0.000000
5095	0	0.000000
5131	0	0.000000
5134	0	0.000000
5135	0	0.000000
5136	0	0.000000
5137	0	0.000000
5140	0	0.000000
5156	0	0.000000
5211	0	0.000000
5220	0	0.000000
5236	0	0.000000
5229	0	0.000000
5247	0	0.000000
5248	0	0.000000
5256	0	0.000000
5265	0	0.000000
5274	0	0.000000
5351	0	0.000000
5412	0	0.000000
5433	0	0.000000
5468	0	0.000000
5474	0	0.000000
5502	0	0.000000
5503	0	0.000000
5537	0	0.000000
5538	0	0.000000
5566	0	0.000000
5567	0	0.000000
5579	0	0.000000
5581	0	0.000000
5592	0	0.000000
5600	0	0.000000
5652	0	0.000000
5653	0	0.000000
5703	0	0.000000
5711	0	0.000000
5717	0	0.000000
5702	0	0.000000
5755	0	0.000000
5756	0	0.000000
5792	0	0.000000
5793	0	0.000000
5815	0	0.000000
5816	0	0.000000
5832	0	0.000000
5843	0	0.000000
5854	0	0.000000
5855	0	0.000000
5867	0	0.000000
5868	0	0.000000
5878	0	0.000000
5885	0	0.000000
5886	0	0.000000
5891	0	0.000000
5892	0	0.000000
5894	0	0.000000
5897	0	0.000000
5890	0	0.000000
5903	0	0.000000
5919	0	0.000000
5920	0	0.000000
5924	0	0.000000
5926	0	0.000000
5927	0	0.000000
5931	0	0.000000
5932	0	0.000000
5933	0	0.000000
5934	0	0.000000
5939	0	0.000000
5948	0	0.000000
5953	0	0.000000
5964	0	0.000000
5979	0	0.000000
5980	0	0.000000
5981	0	0.000000
5993	0	0.000000
5995	0	0.000000
5992	0	0.000000
5997	0	0.000000
5998	0	0.000000
6004	0	0.000000
6005	0	0.000000
95	1	1.000000
253	1	0.000000
940	1	0.000000
1441	1	0.000000
97	2	1.000000
893	2	0.000000
1164	2	0.000000
148	3	1.000000
182	3	0.000000
388	3	0.000000
409	3	0.000000
263	4	1.000000
1218	4	1.000000
1219	4	0.000000
319	5	1.000000
670	5	0.000000
671	5	0.000000
690	5	0.000000
730	5	0.000000
440	6	0.000000
444	6	1.000000
438	7	0.000000
464	7	1.000000
552	7	0.000000
694	7	0.000000
509	8	0.000000
510	8	1.000000
512	8	1.000000
513	8	1.000000
549	9	1.000000
572	9	0.000000
555	10	1.000000
850	10	0.000000
564	11	1.000000
604	11	0.000000
740	11	0.000000
570	12	1.000000
571	12	1.000000
573	12	0.000000
614	12	1.000000
574	12	0.000000
669	12	0.000000
683	12	0.000000
646	12	0.000000
641	12	0.000000
707	12	0.000000
715	12	1.000000
761	12	0.000000
657	12	0.000000
816	12	0.000000
993	12	0.000000
1031	12	1.000000
1146	12	0.000000
1169	12	0.000000
1324	12	1.000000
1461	12	1.000000
1559	12	1.000000
642	13	1.000000
706	13	0.000000
741	13	0.000000
815	13	0.000000
1231	13	0.000000
663	14	1.000000
665	14	0.000000
627	15	0.000000
679	15	1.000000
1067	15	1.000000
677	16	0.000000
685	16	1.000000
991	16	0.000000
689	17	1.000000
837	17	0.000000
845	17	0.000000
955	17	0.000000
695	18	1.000000
696	18	0.000000
883	18	1.000000
727	19	1.000000
728	19	0.000000
734	20	0.000000
739	20	1.000000
755	20	1.000000
866	20	0.000000
879	20	1.000000
989	20	0.000000
996	20	0.000000
801	21	1.000000
947	21	0.000000
969	21	0.000000
1077	21	0.000000
1131	21	0.000000
819	22	1.000000
4109	22	0.000000
560	23	0.000000
839	23	1.000000
829	24	0.000000
968	24	1.000000
973	25	1.000000
981	25	0.000000
982	26	0.000000
983	26	1.000000
988	27	1.000000
2305	27	1.000000
2377	27	0.000000
4090	27	0.000000
5287	27	0.000000
5356	27	0.000000
1022	28	1.000000
1045	28	1.000000
1084	28	0.000000
1046	29	1.000000
1395	29	0.000000
1054	30	1.000000
2836	30	0.000000
1056	31	1.000000
1171	31	0.000000
1062	32	1.000000
1071	32	0.000000
1410	32	0.000000
1427	32	0.000000
1078	33	1.000000
1079	33	0.000000
1080	33	0.000000
1081	33	0.000000
1082	33	0.000000
1083	33	0.000000
1085	33	0.000000
1086	33	0.000000
1087	33	0.000000
1088	33	0.000000
1089	33	0.000000
1096	34	0.000000
1097	34	1.000000
1180	34	1.000000
1110	35	1.000000
1209	35	0.000000
1211	35	0.000000
817	36	0.000000
1111	36	1.000000
1112	37	1.000000
1178	37	0.000000
1139	38	1.000000
1140	38	1.000000
1141	38	0.000000
1142	38	0.000000
1143	38	0.000000
1144	38	1.000000
1340	38	1.000000
1147	39	0.000000
1149	39	1.000000
1287	39	1.000000
844	40	1.000000
995	40	0.000000
1153	40	1.000000
1205	41	1.000000
1206	41	0.000000
1186	42	1.000000
1187	42	0.000000
1188	42	1.000000
1183	43	0.000000
1199	43	1.000000
1200	44	1.000000
1210	44	0.000000
1212	44	0.000000
1249	45	0.000000
1255	45	1.000000
1064	46	1.000000
1274	46	0.000000
1276	46	0.000000
1165	47	0.000000
1280	47	1.000000
1247	48	1.000000
1251	48	0.000000
1284	48	1.000000
1236	49	0.000000
1306	49	1.000000
1312	50	1.000000
1350	50	0.000000
1356	50	0.000000
1362	50	0.000000
1365	50	0.000000
1371	50	0.000000
1426	50	0.000000
1176	51	0.000000
1320	51	1.000000
1329	51	0.000000
1327	51	1.000000
1090	52	0.000000
1341	52	1.000000
1349	53	0.000000
1355	53	1.000000
1358	54	1.000000
1359	54	0.000000
1401	54	0.000000
1418	54	1.000000
948	55	0.000000
1374	55	1.000000
1435	55	1.000000
1420	56	1.000000
5078	56	0.000000
1432	57	0.000000
1433	57	1.000000
660	58	0.000000
1545	58	1.000000
1568	59	0.000000
1569	59	1.000000
1598	59	1.000000
1608	59	1.000000
1607	59	1.000000
1663	59	1.000000
1707	59	1.000000
1716	59	1.000000
1718	59	1.000000
1740	59	1.000000
1570	60	0.000000
1577	60	1.000000
1572	61	0.000000
1600	61	1.000000
1666	62	1.000000
1777	62	0.000000
1684	63	1.000000
1685	63	0.000000
2000	63	1.000000
1848	64	1.000000
2114	64	1.000000
2115	64	0.000000
1851	65	1.000000
2656	65	0.000000
1906	66	0.000000
1908	66	1.000000
453	67	0.000000
1931	67	1.000000
1933	68	1.000000
1949	68	0.000000
2286	68	0.000000
3861	68	0.000000
1968	69	1.000000
1969	69	0.000000
2042	70	1.000000
3097	70	0.000000
4232	70	0.000000
1992	71	0.000000
2133	71	1.000000
2149	72	1.000000
2153	72	0.000000
1642	73	0.000000
2152	73	1.000000
2148	74	0.000000
2156	74	1.000000
2166	74	1.000000
2157	75	1.000000
2171	75	0.000000
2083	76	0.000000
2288	76	1.000000
1258	77	0.000000
2300	77	1.000000
3183	77	1.000000
2313	78	1.000000
2347	78	0.000000
3267	78	0.000000
4689	78	0.000000
4516	78	0.000000
4767	78	0.000000
4915	78	0.000000
5093	78	0.000000
5261	78	0.000000
2383	79	0.000000
2384	79	1.000000
2410	80	0.000000
2439	80	1.000000
2471	80	1.000000
2443	81	0.000000
2444	81	1.000000
2428	82	0.000000
2448	82	1.000000
2655	83	1.000000
2662	83	0.000000
2416	84	0.000000
2681	84	1.000000
2712	85	1.000000
2717	85	1.000000
2718	85	0.000000
2735	86	0.000000
2736	86	1.000000
2745	87	1.000000
2746	87	0.000000
2749	87	1.000000
2813	88	1.000000
2814	88	0.000000
2857	89	1.000000
3098	89	0.000000
2808	90	0.000000
2869	90	1.000000
2873	90	1.000000
2870	91	1.000000
5522	91	0.000000
5574	91	1.000000
2888	92	1.000000
2939	92	0.000000
2903	93	1.000000
3123	93	0.000000
3322	93	0.000000
3351	93	0.000000
3401	93	0.000000
2902	93	0.000000
3060	94	0.000000
3065	94	1.000000
2896	95	0.000000
3092	95	1.000000
2779	96	0.000000
2817	96	0.000000
3129	96	1.000000
3132	96	0.000000
3191	96	0.000000
3135	96	0.000000
3551	96	0.000000
3632	96	0.000000
3729	96	0.000000
3817	96	0.000000
3748	96	0.000000
3134	96	0.000000
3931	96	0.000000
3932	96	0.000000
3256	96	0.000000
3938	96	0.000000
3940	96	0.000000
3944	96	0.000000
3945	96	0.000000
3950	96	0.000000
3951	96	0.000000
3953	96	0.000000
3955	96	0.000000
3958	96	0.000000
3959	96	0.000000
3967	96	0.000000
3968	96	0.000000
3970	96	0.000000
3952	96	0.000000
4067	96	0.000000
3936	96	0.000000
3942	96	0.000000
3943	96	0.000000
4069	96	0.000000
4070	96	0.000000
3131	96	0.000000
4071	96	0.000000
4072	96	0.000000
3130	96	0.000000
4289	96	0.000000
4317	96	0.000000
4355	96	0.000000
4359	96	0.000000
4322	96	1.000000
4728	96	0.000000
4357	96	0.000000
3969	96	0.000000
4358	96	0.000000
4710	96	0.000000
3965	96	0.000000
3964	96	0.000000
3963	96	0.000000
3133	96	0.000000
4338	96	0.000000
3962	96	0.000000
4711	96	0.000000
4712	96	0.000000
3961	96	0.000000
4713	96	0.000000
4715	96	0.000000
4341	96	0.000000
4716	96	0.000000
3956	96	0.000000
3954	96	0.000000
4781	96	0.000000
4340	96	0.000000
4717	96	0.000000
4782	96	0.000000
4718	96	0.000000
3949	96	0.000000
4783	96	0.000000
3947	96	0.000000
4784	96	0.000000
3946	96	0.000000
4720	96	0.000000
4785	96	0.000000
4073	96	0.000000
4721	96	0.000000
4786	96	0.000000
4722	96	0.000000
3941	96	0.000000
4068	96	0.000000
3939	96	0.000000
3937	96	0.000000
4724	96	0.000000
3934	96	0.000000
3933	96	0.000000
4725	96	0.000000
4726	96	0.000000
4727	96	0.000000
3930	96	0.000000
3199	97	1.000000
3201	97	0.000000
3211	98	1.000000
4080	98	0.000000
3361	99	1.000000
3371	99	0.000000
3372	99	0.000000
3369	100	1.000000
3540	100	0.000000
3627	100	1.000000
1550	101	0.000000
2429	101	0.000000
3377	101	1.000000
3300	101	0.000000
4549	101	1.000000
3313	102	0.000000
3328	102	1.000000
3155	103	0.000000
3422	103	1.000000
3519	103	0.000000
5339	103	0.000000
3483	104	0.000000
3484	104	1.000000
3498	105	1.000000
3553	105	0.000000
3554	105	0.000000
3555	105	0.000000
3557	105	0.000000
3558	105	0.000000
3552	106	1.000000
3556	106	1.000000
3562	106	0.000000
3563	106	1.000000
3564	106	0.000000
3566	106	0.000000
3565	107	0.000000
3567	107	1.000000
3569	107	1.000000
3570	107	1.000000
3731	108	0.000000
3732	108	1.000000
3739	109	0.000000
3753	109	1.000000
3762	110	1.000000
3763	110	0.000000
3761	111	0.000000
3885	111	1.000000
4019	111	0.000000
3911	112	1.000000
3912	112	0.000000
1511	113	0.000000
3918	113	1.000000
4014	113	0.000000
3927	114	1.000000
4134	114	0.000000
4016	115	1.000000
4035	115	0.000000
4043	115	1.000000
4024	116	0.000000
4044	116	1.000000
4091	116	1.000000
4074	117	0.000000
4104	117	1.000000
3948	117	1.000000
2352	118	0.000000
4000	118	1.000000
4111	118	1.000000
3935	119	1.000000
4120	119	0.000000
4399	119	0.000000
4464	119	0.000000
4465	119	0.000000
4468	119	0.000000
4469	119	0.000000
4470	119	0.000000
4471	119	0.000000
4472	119	0.000000
4473	119	0.000000
4475	119	0.000000
4476	119	0.000000
4477	119	0.000000
4507	119	0.000000
1755	120	0.000000
4215	120	1.000000
4229	121	0.000000
4230	121	1.000000
4348	122	0.000000
4356	122	1.000000
6	123	1.000000
2	123	1.000000
5	123	0.000000
1	123	1.000000
15	123	1.000000
4	123	1.000000
3	123	0.000000
13	123	1.000000
16	123	0.000000
10	123	1.000000
7	123	1.000000
21	123	1.000000
20	123	0.000000
8	123	0.000000
17	123	1.000000
23	123	1.000000
26	123	1.000000
28	123	1.000000
29	123	1.000000
31	123	0.000000
32	123	0.000000
34	123	0.000000
36	123	1.000000
37	123	1.000000
44	123	0.000000
39	123	1.000000
45	123	1.000000
19	123	0.000000
46	123	0.000000
47	123	0.000000
52	123	0.000000
53	123	0.000000
54	123	1.000000
41	123	1.000000
55	123	0.000000
61	123	1.000000
56	123	0.000000
66	123	0.000000
69	123	1.000000
70	123	0.000000
71	123	0.000000
72	123	0.000000
74	123	0.000000
75	123	1.000000
68	123	0.000000
64	123	1.000000
76	123	0.000000
77	123	1.000000
78	123	0.000000
60	123	1.000000
80	123	1.000000
81	123	0.000000
62	123	0.000000
83	123	0.000000
104	123	1.000000
86	123	0.000000
87	123	0.000000
89	123	0.000000
94	123	0.000000
99	123	0.000000
88	123	1.000000
101	123	1.000000
100	123	1.000000
103	123	0.000000
105	123	0.000000
107	123	1.000000
108	123	1.000000
109	123	1.000000
110	123	1.000000
111	123	0.000000
112	123	0.000000
115	123	1.000000
114	123	1.000000
119	123	0.000000
122	123	1.000000
127	123	1.000000
129	123	0.000000
116	123	0.000000
131	123	0.000000
132	123	1.000000
133	123	0.000000
113	123	1.000000
125	123	0.000000
135	123	0.000000
134	123	0.000000
137	123	0.000000
138	123	0.000000
140	123	0.000000
141	123	1.000000
139	123	0.000000
142	123	0.000000
143	123	1.000000
144	123	1.000000
145	123	0.000000
147	123	0.000000
93	123	1.000000
149	123	1.000000
150	123	0.000000
152	123	1.000000
153	123	0.000000
154	123	0.000000
155	123	0.000000
156	123	0.000000
157	123	0.000000
158	123	0.000000
160	123	0.000000
161	123	0.000000
162	123	0.000000
163	123	0.000000
165	123	0.000000
166	123	1.000000
167	123	1.000000
168	123	0.000000
169	123	0.000000
170	123	1.000000
171	123	1.000000
172	123	0.000000
173	123	0.000000
174	123	1.000000
175	123	0.000000
176	123	1.000000
177	123	1.000000
178	123	1.000000
179	123	1.000000
180	123	1.000000
181	123	1.000000
159	123	1.000000
183	123	0.000000
184	123	1.000000
185	123	0.000000
186	123	1.000000
187	123	1.000000
188	123	0.000000
189	123	0.000000
190	123	0.000000
191	123	0.000000
192	123	1.000000
193	123	0.000000
194	123	0.000000
195	123	0.000000
196	123	1.000000
198	123	1.000000
199	123	1.000000
200	123	1.000000
201	123	1.000000
202	123	1.000000
203	123	1.000000
204	123	1.000000
205	123	0.000000
206	123	0.000000
207	123	0.000000
209	123	1.000000
210	123	0.000000
120	123	0.000000
211	123	0.000000
212	123	0.000000
213	123	0.000000
214	123	1.000000
216	123	0.000000
217	123	1.000000
218	123	0.000000
219	123	0.000000
220	123	0.000000
223	123	1.000000
224	123	0.000000
225	123	0.000000
227	123	1.000000
228	123	0.000000
231	123	1.000000
232	123	0.000000
233	123	1.000000
208	123	1.000000
234	123	1.000000
235	123	1.000000
222	123	0.000000
236	123	0.000000
237	123	0.000000
238	123	1.000000
239	123	1.000000
240	123	1.000000
241	123	0.000000
244	123	0.000000
164	123	1.000000
245	123	1.000000
246	123	0.000000
247	123	0.000000
248	123	1.000000
250	123	0.000000
251	123	0.000000
249	123	1.000000
243	123	1.000000
252	123	0.000000
255	123	0.000000
256	123	1.000000
257	123	1.000000
258	123	0.000000
259	123	1.000000
260	123	0.000000
261	123	0.000000
262	123	1.000000
264	123	0.000000
265	123	0.000000
266	123	1.000000
268	123	1.000000
229	123	0.000000
221	123	1.000000
269	123	1.000000
271	123	0.000000
272	123	1.000000
273	123	1.000000
274	123	1.000000
275	123	0.000000
276	123	1.000000
270	123	1.000000
277	123	0.000000
279	123	0.000000
278	123	0.000000
282	123	1.000000
283	123	1.000000
284	123	0.000000
285	123	1.000000
286	123	0.000000
287	123	0.000000
288	123	0.000000
291	123	0.000000
292	123	0.000000
293	123	1.000000
294	123	0.000000
295	123	1.000000
296	123	0.000000
297	123	1.000000
298	123	1.000000
299	123	0.000000
301	123	1.000000
302	123	0.000000
303	123	1.000000
304	123	1.000000
254	123	1.000000
305	123	0.000000
306	123	0.000000
307	123	1.000000
308	123	0.000000
309	123	1.000000
310	123	0.000000
311	123	0.000000
312	123	1.000000
314	123	0.000000
313	123	1.000000
315	123	0.000000
316	123	0.000000
317	123	0.000000
318	123	1.000000
320	123	1.000000
322	123	1.000000
323	123	0.000000
324	123	0.000000
325	123	1.000000
326	123	0.000000
321	123	0.000000
327	123	0.000000
328	123	0.000000
329	123	0.000000
334	123	0.000000
338	123	0.000000
345	123	1.000000
346	123	1.000000
289	123	0.000000
347	123	0.000000
349	123	0.000000
340	123	1.000000
336	123	0.000000
350	123	1.000000
352	123	1.000000
354	123	0.000000
355	123	1.000000
356	123	0.000000
357	123	1.000000
359	123	1.000000
339	123	1.000000
360	123	0.000000
366	123	1.000000
367	123	0.000000
368	123	0.000000
358	123	0.000000
370	123	1.000000
372	123	1.000000
375	123	1.000000
377	123	0.000000
374	123	1.000000
378	123	0.000000
379	123	0.000000
380	123	0.000000
382	123	0.000000
383	123	0.000000
384	123	1.000000
385	123	0.000000
386	123	1.000000
348	123	1.000000
387	123	0.000000
389	123	1.000000
390	123	1.000000
391	123	0.000000
392	123	1.000000
330	123	1.000000
351	123	0.000000
393	123	1.000000
342	123	1.000000
396	123	0.000000
397	123	1.000000
399	123	0.000000
400	123	0.000000
401	123	1.000000
402	123	1.000000
403	123	0.000000
404	123	1.000000
405	123	1.000000
406	123	0.000000
407	123	0.000000
408	123	1.000000
410	123	0.000000
411	123	0.000000
412	123	0.000000
414	123	0.000000
415	123	1.000000
418	123	1.000000
300	123	0.000000
421	123	0.000000
423	123	1.000000
333	123	0.000000
341	123	0.000000
427	123	1.000000
428	123	0.000000
429	123	0.000000
394	123	1.000000
430	123	0.000000
432	123	1.000000
433	123	1.000000
435	123	0.000000
436	123	1.000000
437	123	0.000000
439	123	1.000000
441	123	0.000000
442	123	0.000000
443	123	1.000000
445	123	0.000000
446	123	1.000000
365	123	0.000000
449	123	1.000000
431	123	0.000000
451	123	0.000000
452	123	1.000000
454	123	0.000000
455	123	0.000000
456	123	0.000000
457	123	0.000000
416	123	0.000000
459	123	1.000000
460	123	0.000000
465	123	0.000000
466	123	0.000000
467	123	1.000000
468	123	1.000000
463	123	0.000000
462	123	1.000000
470	123	0.000000
471	123	1.000000
472	123	1.000000
473	123	0.000000
369	123	0.000000
425	123	1.000000
417	123	0.000000
475	123	1.000000
476	123	1.000000
197	123	0.000000
477	123	1.000000
478	123	1.000000
424	123	0.000000
479	123	0.000000
376	123	0.000000
373	123	0.000000
420	123	0.000000
480	123	1.000000
398	123	0.000000
482	123	1.000000
483	123	0.000000
484	123	1.000000
485	123	0.000000
487	123	1.000000
488	123	0.000000
489	123	0.000000
490	123	0.000000
492	123	1.000000
494	123	0.000000
447	123	0.000000
495	123	1.000000
496	123	1.000000
497	123	1.000000
499	123	1.000000
500	123	0.000000
501	123	0.000000
502	123	1.000000
491	123	1.000000
503	123	0.000000
504	123	0.000000
505	123	0.000000
498	123	0.000000
507	123	1.000000
331	123	0.000000
508	123	1.000000
511	123	0.000000
514	123	1.000000
515	123	0.000000
516	123	0.000000
517	123	1.000000
422	123	0.000000
518	123	0.000000
337	123	0.000000
519	123	0.000000
520	123	1.000000
381	123	0.000000
521	123	1.000000
362	123	0.000000
522	123	0.000000
523	123	1.000000
524	123	0.000000
364	123	0.000000
413	123	0.000000
525	123	0.000000
526	123	1.000000
527	123	0.000000
529	123	1.000000
530	123	1.000000
531	123	0.000000
532	123	1.000000
533	123	1.000000
534	123	1.000000
535	123	1.000000
536	123	0.000000
537	123	1.000000
538	123	1.000000
539	123	1.000000
540	123	0.000000
541	123	0.000000
419	123	1.000000
542	123	1.000000
335	123	0.000000
543	123	0.000000
544	123	0.000000
545	123	1.000000
547	123	0.000000
548	123	1.000000
426	123	0.000000
553	123	0.000000
554	123	1.000000
556	123	0.000000
557	123	0.000000
558	123	1.000000
559	123	0.000000
561	123	1.000000
562	123	1.000000
563	123	0.000000
565	123	1.000000
566	123	0.000000
551	123	0.000000
567	123	0.000000
569	123	1.000000
575	123	0.000000
474	123	0.000000
577	123	0.000000
578	123	1.000000
580	123	0.000000
581	123	0.000000
582	123	1.000000
583	123	1.000000
584	123	0.000000
585	123	0.000000
586	123	0.000000
587	123	0.000000
589	123	0.000000
592	123	1.000000
579	123	1.000000
343	123	0.000000
594	123	0.000000
595	123	0.000000
596	123	0.000000
597	123	0.000000
588	123	1.000000
598	123	1.000000
599	123	0.000000
600	123	0.000000
601	123	0.000000
602	123	0.000000
603	123	0.000000
591	123	0.000000
605	123	0.000000
606	123	1.000000
607	123	0.000000
608	123	1.000000
609	123	0.000000
610	123	0.000000
611	123	0.000000
612	123	0.000000
613	123	0.000000
615	123	0.000000
617	123	0.000000
618	123	0.000000
619	123	1.000000
620	123	0.000000
621	123	0.000000
622	123	0.000000
623	123	1.000000
616	123	1.000000
593	123	0.000000
626	123	1.000000
628	123	1.000000
629	123	1.000000
630	123	1.000000
631	123	0.000000
632	123	0.000000
633	123	0.000000
634	123	1.000000
635	123	0.000000
636	123	1.000000
637	123	1.000000
638	123	0.000000
639	123	0.000000
344	123	0.000000
643	123	0.000000
644	123	1.000000
647	123	1.000000
648	123	0.000000
649	123	0.000000
650	123	1.000000
651	123	1.000000
652	123	1.000000
653	123	0.000000
654	123	0.000000
655	123	1.000000
656	123	0.000000
658	123	1.000000
661	123	0.000000
662	123	1.000000
664	123	1.000000
659	123	1.000000
666	123	0.000000
667	123	1.000000
668	123	0.000000
672	123	1.000000
674	123	0.000000
675	123	0.000000
676	123	1.000000
678	123	0.000000
680	123	0.000000
681	123	1.000000
682	123	0.000000
684	123	1.000000
686	123	0.000000
687	123	1.000000
688	123	0.000000
691	123	1.000000
692	123	0.000000
693	123	1.000000
698	123	0.000000
697	123	0.000000
699	123	1.000000
